app_temp,azimuth,clouds,datetime,dewpt,dhi,dni,elev_angle,ghi,h_angle,pod,precip,pres,revision_status,rh,slp,snow,solar_rad,temp,timestamp_local,timestamp_utc,ts,uv,vis,weather,wind_dir,wind_gust_spd,wind_spd,date
10.6,159.2,0,2024-03-13:17,3.9,111,881,43.6,711,,d,0.0,990,final,63,1012,0.0,711,10.6,2024-03-13 12:00:00,2024-03-13T17:00:00,1710349200,4.1,16,"{'description': 'Clear Sky', 'code': 800, 'icon': 'c01d'}",10,5.2,4.09,2024-03-13
11.0,180.1,3,2024-03-13:18,4.2,113,891,45.6,742,,d,0.0,990,final,63,1012,0.0,742,11.0,2024-03-13 13:00:00,2024-03-13T18:00:00,1710352800,2.3,16,"{'description': 'Few clouds', 'code': 801, 'icon': 'c02d'}",20,4.4,2.6,2024-03-13
11.2,201.0,0,2024-03-13:19,4.4,111,881,43.6,711,,d,0.0,989,final,63,1011,0.0,711,11.2,2024-03-13 14:00:00,2024-03-13T19:00:00,1710356400,1.8,16,"{'description': 'Clear Sky', 'code': 800, 'icon': 'c01d'}",10,6.8,2.6,2024-03-13
10.3,219.4,9,2024-03-13:20,4.5,105,850,37.9,621,,d,0.0,989,final,67,1011,0.0,621,10.3,2024-03-13 15:00:00,2024-03-13T20:00:00,1710360000,1.4,16,"{'description': 'Few clouds', 'code': 801, 'icon': 'c02d'}",10,4.3,4.09,2024-03-13
8.3,234.6,88,2024-03-13:21,4.3,94,791,29.8,480,,d,0.0,988,final,76,1011,0.0,200,8.3,2024-03-13 16:00:00,2024-03-13T21:00:00,1710363600,2.8,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04d'}",330,4.7,2.1,2024-03-13
8.0,247.2,49,2024-03-13:22,4.4,78,683,20.0,305,,d,0.0,989,final,78,1012,0.0,281,8.0,2024-03-13 17:00:00,2024-03-13T22:00:00,1710367200,0.7,16,"{'description': 'Broken clouds', 'code': 803, 'icon': 'c03d'}",340,5.6,3.6,2024-03-13
9.1,258.1,94,2024-03-13:23,3.9,51,465,9.4,119,,d,0.0,989,final,70,1012,0.0,83,9.1,2024-03-13 18:00:00,2024-03-13T23:00:00,1710370800,0.6,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04d'}",10,6.0,4.59,2024-03-13
8.5,268.2,82,2024-03-14:00,3.9,0,0,-1.7,0,,n,0.0,990,final,73,1012,0.0,0,8.5,2024-03-13 19:00:00,2024-03-14T00:00:00,1710374400,0.0,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04n'}",360,4.7,3.6,2024-03-13
8.0,278.4,89,2024-03-14:01,3.3,0,0,-12.8,0,,n,0.0,990,final,72,1012,0.0,0,8.0,2024-03-13 20:00:00,2024-03-14T01:00:00,1710378000,0.0,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04n'}",350,6.8,4.09,2024-03-13
7.6,289.3,70,2024-03-14:02,2.5,0,0,-23.7,0,,n,0.0,990,final,70,1013,0.0,0,7.6,2024-03-13 21:00:00,2024-03-14T02:00:00,1710381600,0.0,16,"{'description': 'Broken clouds', 'code': 803, 'icon': 'c03n'}",330,6.1,3.6,2024-03-13
7.6,302.0,89,2024-03-14:03,2.1,0,0,-33.7,0,,n,0.0,990,final,68,1013,0.0,0,7.6,2024-03-13 22:00:00,2024-03-14T03:00:00,1710385200,0.0,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04n'}",350,8.0,5.09,2024-03-13
8.5,317.7,57,2024-03-14:04,1.6,0,0,-42.3,0,,n,0.0,991,final,62,1013,0.0,0,8.5,2024-03-13 23:00:00,2024-03-14T04:00:00,1710388800,0.0,16,"{'description': 'Broken clouds', 'code': 803, 'icon': 'c03n'}",200,7.3,2.1,2024-03-13
8.5,337.3,86,2024-03-14:05,2.1,0,0,-48.3,0,,n,0.0,990,final,64,1013,0.0,0,8.5,2024-03-14 00:00:00,2024-03-14T05:00:00,1710392400,0.0,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04n'}",350,8.0,4.59,2024-03-14
8.2,0.2,0,2024-03-14:06,2.4,0,0,-50.5,0,,n,0.0,990,final,67,1013,0.0,0,8.2,2024-03-14 01:00:00,2024-03-14T06:00:00,1710396000,0.0,16,"{'description': 'Clear Sky', 'code': 800, 'icon': 'c01n'}",350,4.9,4.59,2024-03-14
8.2,23.0,96,2024-03-14:07,3.1,0,0,-48.2,0,,n,0.0,989,final,70,1012,0.0,0,8.2,2024-03-14 02:00:00,2024-03-14T07:00:00,1710399600,0.0,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04n'}",10,9.6,5.09,2024-03-14
8.3,42.5,76,2024-03-14:08,3.2,0,0,-42.1,0,,n,0.0,990,final,70,1013,0.0,0,8.3,2024-03-14 03:00:00,2024-03-14T08:00:00,1710403200,0.0,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04n'}",10,12.9,4.09,2024-03-14
7.7,58.1,97,2024-03-14:09,3.4,0,0,-33.5,0,,n,0.0,989,final,74,1012,0.0,0,7.7,2024-03-14 04:00:00,2024-03-14T09:00:00,1710406800,0.0,10,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04n'}",220,7.2,1.0,2024-03-14
5.5,70.8,94,2024-03-14:10,3.7,0,0,-23.4,0,,n,1.25,989,final,80,1012,0.0,0,6.9,2024-03-14 05:00:00,2024-03-14T10:00:00,1710410400,0.0,10,"{'description': 'Light rain', 'code': 500, 'icon': 'r01n'}",20,4.5,2.1,2024-03-14
4.8,81.7,97,2024-03-14:11,4.0,0,0,-12.6,0,,n,0.75,987,final,85,1010,0.0,0,6.3,2024-03-14 06:00:00,2024-03-14T11:00:00,1710414000,0.0,10,"{'description': 'Drizzle', 'code': 301, 'icon': 'd02n'}",340,6.4,2.1,2024-03-14
5.9,91.8,95,2024-03-14:12,5.0,0,0,-1.4,0,,n,2.5,988,final,89,1010,0.0,0,6.7,2024-03-14 07:00:00,2024-03-14T12:00:00,1710417600,0.0,10,"{'description': 'Light rain', 'code': 500, 'icon': 'r01n'}",10,3.3,1.5,2024-03-14
6.0,101.9,98,2024-03-14:13,5.4,52,474,9.7,124,,d,3.75,987,final,91,1010,0.0,52,6.8,2024-03-14 08:00:00,2024-03-14T13:00:00,1710421200,0.6,10,"{'description': 'Light rain', 'code': 500, 'icon': 'r01d'}",330,6.4,1.5,2024-03-14
7.8,112.8,86,2024-03-14:14,6.6,79,687,20.4,311,,d,0.0,988,final,92,1010,0.0,143,7.8,2024-03-14 09:00:00,2024-03-14T14:00:00,1710424800,0.7,10,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04d'}",40,9.6,3.1,2024-03-14
8.6,125.4,95,2024-03-14:15,7.5,95,793,30.1,487,,d,0.25,987,final,93,1010,0.0,119,8.6,2024-03-14 10:00:00,2024-03-14T15:00:00,1710428400,1.0,10,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04d'}",140,6.0,3.1,2024-03-14
9.8,140.6,85,2024-03-14:16,8.9,105,852,38.3,627,,d,0.0,988,final,94,1010,0.0,302,9.8,2024-03-14 11:00:00,2024-03-14T16:00:00,1710432000,1.4,10,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04d'}",150,9.6,1.0,2024-03-14
9.0,159.1,92,2024-03-14:17,7.9,111,883,44.0,717,,d,0.0,985,final,93,1008,0.0,231,9.0,2024-03-14 12:00:00,2024-03-14T17:00:00,1710435600,1.7,10,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04d'}",150,6.8,1.5,2024-03-14
12.1,180.2,60,2024-03-14:18,10.8,113,892,46.0,748,,d,0.0,986,final,92,1008,0.0,606,12.1,2024-03-14 13:00:00,2024-03-14T18:00:00,1710439200,1.9,10,"{'description': 'Broken clouds', 'code': 803, 'icon': 'c03d'}",60,3.4,1.0,2024-03-14
15.6,201.3,67,2024-03-14:19,7.6,111,883,43.9,716,,d,0.0,986,final,59,1008,0.0,551,15.6,2024-03-14 14:00:00,2024-03-14T19:00:00,1710442800,1.8,16,"{'description': 'Broken clouds', 'code': 803, 'icon': 'c03d'}",360,8.0,2.6,2024-03-14
2.7,219.7,68,2024-03-14:20,5.4,105,852,38.2,626,,d,0.0,987,final,90,1009,0.0,474,6.9,2024-03-14 15:00:00,2024-03-14T20:00:00,1710446400,1.4,16,"{'description': 'Broken clouds', 'code': 803, 'icon': 'c03d'}",360,7.7,7.7,2024-03-14
7.4,234.9,47,2024-03-14:21,6.0,95,792,30.0,485,,d,0.0,986,final,91,1008,0.0,451,7.4,2024-03-14 16:00:00,2024-03-14T21:00:00,1710450000,1.0,16,"{'description': 'Broken clouds', 'code': 803, 'icon': 'c03d'}",340,13.2,3.6,2024-03-14
4.2,247.5,100,2024-03-14:22,5.3,78,686,20.3,309,,d,0.0,988,final,91,1010,0.0,109,6.7,2024-03-14 17:00:00,2024-03-14T22:00:00,1710453600,0.7,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04d'}",330,7.4,3.6,2024-03-14
2.4,258.4,91,2024-03-14:23,4.9,52,471,9.6,122,,d,0.0,988,final,90,1012,0.0,94,6.4,2024-03-14 18:00:00,2024-03-14T23:00:00,1710457200,0.6,10,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04d'}",290,13.2,6.7,2024-03-14
0.6,268.6,47,2024-03-15:00,4.1,0,0,-1.5,0,,n,0.0,991,final,89,1013,0.0,0,5.8,2024-03-14 19:00:00,2024-03-15T00:00:00,1710460800,0.0,10,"{'description': 'Broken clouds', 'code': 803, 'icon': 'c03n'}",330,14.7,10.3,2024-03-14
1.4,278.7,92,2024-03-15:01,3.9,0,0,-12.6,0,,n,0.0,990,final,87,1013,0.0,0,5.9,2024-03-14 20:00:00,2024-03-15T01:00:00,1710464400,0.0,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04n'}",360,11.2,7.7,2024-03-14
1.2,289.7,71,2024-03-15:02,3.4,0,0,-23.4,0,,n,0.0,991,final,86,1014,0.0,0,5.6,2024-03-14 21:00:00,2024-03-15T02:00:00,1710468000,0.0,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04n'}",350,13.7,7.2,2024-03-14
-0.2,302.4,90,2024-03-15:03,3.2,0,0,-33.5,0,,n,0.0,995,final,88,1013,0.0,0,5.0,2024-03-14 22:00:00,2024-03-15T03:00:00,1710471600,0.0,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04n'}",350,10.8,9.3,2024-03-14
0.0,318.0,86,2024-03-15:04,2.8,0,0,-42.0,0,,n,0.0,995,final,85,1016,0.0,0,5.1,2024-03-14 23:00:00,2024-03-15T04:00:00,1710475200,0.0,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04n'}",320,10.7,8.8,2024-03-14
0.0,337.5,47,2024-03-15:05,2.5,0,0,-48.0,0,,n,0.0,994,final,85,1017,0.0,0,4.8,2024-03-15 00:00:00,2024-03-15T05:00:00,1710478800,0.0,16,"{'description': 'Broken clouds', 'code': 803, 'icon': 'c03n'}",340,10.0,7.7,2024-03-15
-0.4,0.3,56,2024-03-15:06,2.4,0,0,-50.1,0,,n,0.0,994,final,86,1017,0.0,0,4.5,2024-03-15 01:00:00,2024-03-15T06:00:00,1710482400,0.0,16,"{'description': 'Broken clouds', 'code': 803, 'icon': 'c03n'}",10,10.8,7.7,2024-03-15
0.5,22.9,82,2024-03-15:07,2.2,0,0,-47.8,0,,n,0.0,994,final,87,1017,0.0,0,4.2,2024-03-15 02:00:00,2024-03-15T07:00:00,1710486000,0.0,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04n'}",360,11.6,4.59,2024-03-15
-1.9,42.3,62,2024-03-15:08,1.7,0,0,-41.8,0,,n,0.0,995,final,87,1018,0.0,0,3.7,2024-03-15 03:00:00,2024-03-15T08:00:00,1710489600,0.0,16,"{'description': 'Broken clouds', 'code': 803, 'icon': 'c03n'}",10,12.0,9.3,2024-03-15
-2.2,57.9,88,2024-03-15:09,1.5,0,0,-33.2,0,,n,0.0,995,final,87,1018,0.0,0,3.5,2024-03-15 04:00:00,2024-03-15T09:00:00,1710493200,0.0,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04n'}",350,10.8,9.3,2024-03-15
-2.6,70.5,71,2024-03-15:10,1.2,0,0,-23.1,0,,n,0.0,996,final,86,1019,0.0,0,3.3,2024-03-15 05:00:00,2024-03-15T10:00:00,1710496800,0.0,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04n'}",360,10.8,9.8,2024-03-15
-1.7,81.4,90,2024-03-15:11,1.4,0,0,-12.3,0,,n,0.0,996,final,86,1020,0.0,0,3.5,2024-03-15 06:00:00,2024-03-15T11:00:00,1710500400,0.0,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04n'}",340,10.0,7.7,2024-03-15
-1.7,91.5,68,2024-03-15:12,1.3,0,0,-1.1,0,,n,0.0,997,final,87,1020,0.0,0,3.2,2024-03-15 07:00:00,2024-03-15T12:00:00,1710504000,0.0,16,"{'description': 'Broken clouds', 'code': 803, 'icon': 'c03n'}",330,10.8,6.7,2024-03-15
-2.8,101.6,81,2024-03-15:13,0.9,53,483,10.0,129,,d,0.0,997,final,87,1020,0.0,72,2.8,2024-03-15 08:00:00,2024-03-15T13:00:00,1710507600,1.5,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04d'}",360,8.8,8.19,2024-03-15
-1.9,112.6,93,2024-03-15:14,1.0,79,691,20.7,317,,d,0.0,999,final,87,1022,0.0,94,2.9,2024-03-15 09:00:00,2024-03-15T14:00:00,1710511200,1.5,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04d'}",330,9.5,6.2,2024-03-15
-0.6,125.2,80,2024-03-15:15,1.2,95,796,30.5,493,,d,0.0,999,final,86,1022,0.0,285,3.3,2024-03-15 10:00:00,2024-03-15T15:00:00,1710514800,2.2,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04d'}",340,9.2,4.59,2024-03-15
1.0,140.5,83,2024-03-15:16,1.3,106,854,38.7,633,,d,0.0,999,final,82,1022,0.0,331,4.1,2024-03-15 11:00:00,2024-03-15T16:00:00,1710518400,3.1,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04d'}",340,6.1,3.6,2024-03-15
2.1,159.1,83,2024-03-15:17,1.3,111,884,44.4,723,,d,0.0,999,final,72,1022,0.0,378,6.0,2024-03-15 12:00:00,2024-03-15T17:00:00,1710522000,5.6,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04d'}",10,9.2,6.2,2024-03-15
2.5,180.3,76,2024-03-15:18,1.7,113,894,46.4,753,,d,0.0,999,final,75,1022,0.0,486,5.8,2024-03-15 13:00:00,2024-03-15T18:00:00,1710525600,6.0,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04d'}",40,6.4,4.59,2024-03-15
2.0,201.5,19,2024-03-15:19,1.3,111,884,44.3,721,,d,0.0,998,final,74,1021,0.0,719,5.6,2024-03-15 14:00:00,2024-03-15T19:00:00,1710529200,5.6,16,"{'description': 'Few clouds', 'code': 801, 'icon': 'c02d'}",20,7.6,5.09,2024-03-15
1.4,220.0,23,2024-03-15:20,1.6,105,853,38.6,631,,d,0.0,998,final,79,1021,0.0,627,4.9,2024-03-15 15:00:00,2024-03-15T20:00:00,1710532800,4.6,16,"{'description': 'Scattered clouds', 'code': 802, 'icon': 'c02d'}",20,4.59,4.59,2024-03-15
1.3,235.3,12,2024-03-15:21,1.1,95,794,30.3,489,,d,0.0,997,final,78,1020,0.0,489,4.6,2024-03-15 16:00:00,2024-03-15T21:00:00,1710536400,3.3,16,"{'description': 'Few clouds', 'code': 801, 'icon': 'c02d'}",50,6.8,4.09,2024-03-15
1.4,247.9,3,2024-03-15:22,1.3,79,689,20.5,313,,d,0.0,998,final,80,1020,0.0,313,4.4,2024-03-15 17:00:00,2024-03-15T22:00:00,1710540000,2.3,16,"{'description': 'Few clouds', 'code': 801, 'icon': 'c02d'}",90,3.6,3.6,2024-03-15
1.7,258.8,0,2024-03-15:23,1.1,53,477,9.8,126,,d,0.0,996,final,79,1019,0.0,126,4.4,2024-03-15 18:00:00,2024-03-15T23:00:00,1710543600,1.8,16,"{'description': 'Clear Sky', 'code': 800, 'icon': 'c01d'}",130,5.2,3.1,2024-03-15
1.5,268.9,1,2024-03-16:00,0.4,0,0,-1.3,0,,n,0.0,996,final,80,1019,0.0,0,3.5,2024-03-15 19:00:00,2024-03-16T00:00:00,1710547200,0.0,16,"{'description': 'Clear Sky', 'code': 800, 'icon': 'c01n'}",130,2.3,2.1,2024-03-15
0.7,279.1,0,2024-03-16:01,0.7,0,0,-12.4,0,,n,0.0,995,final,86,1018,0.0,0,2.8,2024-03-15 20:00:00,2024-03-16T01:00:00,1710550800,0.0,16,"{'description': 'Clear Sky', 'code': 800, 'icon': 'c01n'}",110,5.2,2.1,2024-03-15
1.8,290.0,14,2024-03-16:02,1.0,0,0,-23.2,0,,n,0.0,996,final,86,1019,0.0,0,3.1,2024-03-15 21:00:00,2024-03-16T02:00:00,1710554400,0.0,16,"{'description': 'Few clouds', 'code': 801, 'icon': 'c02n'}",130,2.7,1.5,2024-03-15
0.7,302.8,2,2024-03-16:03,1.1,0,0,-33.2,0,,n,0.0,995,final,86,1018,0.0,0,3.2,2024-03-15 22:00:00,2024-03-16T03:00:00,1710558000,0.0,16,"{'description': 'Few clouds', 'code': 801, 'icon': 'c02n'}",160,3.1,2.6,2024-03-15
3.4,318.4,5,2024-03-16:04,0.1,0,0,-41.7,0,,n,0.0,995,final,77,1017,0.0,0,3.8,2024-03-15 23:00:00,2024-03-16T04:00:00,1710561600,0.0,16,"{'description': 'Few clouds', 'code': 801, 'icon': 'c02n'}",180,4.3,1.0,2024-03-15
2.6,337.8,42,2024-03-16:05,0.9,0,0,-47.6,0,,n,0.0,993,final,76,1016,0.0,0,4.8,2024-03-16 00:00:00,2024-03-16T05:00:00,1710565200,0.0,16,"{'description': 'Broken clouds', 'code': 803, 'icon': 'c03n'}",170,6.8,2.6,2024-03-16
3.4,0.4,0,2024-03-16:06,0.5,0,0,-49.7,0,,n,0.0,993,final,70,1016,0.0,0,5.5,2024-03-16 01:00:00,2024-03-16T06:00:00,1710568800,0.0,16,"{'description': 'Clear Sky', 'code': 800, 'icon': 'c01n'}",200,5.8,2.6,2024-03-16
4.4,22.9,12,2024-03-16:07,0.8,0,0,-47.4,0,,n,0.0,993,final,72,1016,0.0,0,5.4,2024-03-16 02:00:00,2024-03-16T07:00:00,1710572400,0.0,16,"{'description': 'Few clouds', 'code': 801, 'icon': 'c02n'}",240,5.1,1.5,2024-03-16
3.3,42.2,17,2024-03-16:08,1.0,0,0,-41.4,0,,n,0.0,993,final,73,1015,0.0,0,5.4,2024-03-16 03:00:00,2024-03-16T08:00:00,1710576000,0.0,16,"{'description': 'Few clouds', 'code': 801, 'icon': 'c02n'}",220,5.0,2.6,2024-03-16
4.8,57.6,44,2024-03-16:09,1.0,0,0,-32.8,0,,n,0.0,991,final,75,1014,0.0,0,5.1,2024-03-16 04:00:00,2024-03-16T09:00:00,1710579600,0.0,16,"{'description': 'Broken clouds', 'code': 803, 'icon': 'c03n'}",230,7.2,1.0,2024-03-16
3.3,70.3,6,2024-03-16:10,1.1,0,0,-22.8,0,,n,0.0,991,final,76,1014,0.0,0,5.0,2024-03-16 05:00:00,2024-03-16T10:00:00,1710583200,0.0,16,"{'description': 'Few clouds', 'code': 801, 'icon': 'c02n'}",190,6.4,2.1,2024-03-16
2.7,81.2,44,2024-03-16:11,1.0,0,0,-11.9,0,,n,0.0,989,final,74,1012,0.0,0,5.2,2024-03-16 06:00:00,2024-03-16T11:00:00,1710586800,0.0,16,"{'description': 'Broken clouds', 'code': 803, 'icon': 'c03n'}",200,10.4,3.1,2024-03-16
3.2,91.3,0,2024-03-16:12,1.1,0,0,-0.8,0,,n,0.0,989,final,74,1012,0.0,0,5.3,2024-03-16 07:00:00,2024-03-16T12:00:00,1710590400,0.0,16,"{'description': 'Clear Sky', 'code': 800, 'icon': 'c01n'}",190,6.8,2.6,2024-03-16
3.9,101.4,42,2024-03-16:13,1.2,54,492,10.3,134,,d,0.0,988,final,69,1011,0.0,128,6.5,2024-03-16 08:00:00,2024-03-16T13:00:00,1710594000,1.8,16,"{'description': 'Broken clouds', 'code': 803, 'icon': 'c03d'}",200,13.2,3.6,2024-03-16
8.8,112.3,0,2024-03-16:14,1.0,80,695,21.0,323,,d,0.0,987,final,58,1010,0.0,323,8.8,2024-03-16 09:00:00,2024-03-16T14:00:00,1710597600,2.2,16,"{'description': 'Clear Sky', 'code': 800, 'icon': 'c01d'}",240,11.1,4.59,2024-03-16
10.4,125.0,0,2024-03-16:15,1.2,96,798,30.8,499,,d,0.0,986,final,53,1008,0.0,499,10.4,2024-03-16 10:00:00,2024-03-16T15:00:00,1710601200,1.8,16,"{'description': 'Clear Sky', 'code': 800, 'icon': 'c01d'}",240,14.4,5.7,2024-03-16
11.7,140.3,8,2024-03-16:16,1.6,106,856,39.1,639,,d,0.0,985,final,50,1008,0.0,639,11.7,2024-03-16 11:00:00,2024-03-16T16:00:00,1710604800,2.0,16,"{'description': 'Few clouds', 'code': 801, 'icon': 'c02d'}",280,11.5,8.19,2024-03-16
12.4,159.0,87,2024-03-16:17,1.7,112,886,44.8,728,,d,0.0,984,final,48,1007,0.0,320,12.4,2024-03-16 12:00:00,2024-03-16T17:00:00,1710608400,2.1,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04d'}",240,14.8,6.2,2024-03-16
13.2,180.4,14,2024-03-16:18,1.5,113,895,46.8,758,,d,0.0,984,final,45,1006,0.0,757,13.2,2024-03-16 13:00:00,2024-03-16T18:00:00,1710612000,2.0,16,"{'description': 'Few clouds', 'code': 801, 'icon': 'c02d'}",250,11.5,4.59,2024-03-16
13.4,201.7,28,2024-03-16:19,2.0,112,885,44.6,726,,d,0.0,983,final,46,1005,0.0,717,13.4,2024-03-16 14:00:00,2024-03-16T19:00:00,1710615600,2.1,16,"{'description': 'Scattered clouds', 'code': 802, 'icon': 'c02d'}",260,12.4,6.2,2024-03-16
13.3,220.4,28,2024-03-16:20,0.7,106,855,38.9,635,,d,0.0,983,final,42,1005,0.0,627,13.3,2024-03-16 15:00:00,2024-03-16T20:00:00,1710619200,2.1,16,"{'description': 'Scattered clouds', 'code': 802, 'icon': 'c02d'}",240,14.1,8.19,2024-03-16
13.3,235.6,0,2024-03-16:21,-2.6,95,796,30.6,494,,d,0.0,983,final,33,1005,0.0,494,13.3,2024-03-16 16:00:00,2024-03-16T21:00:00,1710622800,1.4,16,"{'description': 'Clear Sky', 'code': 800, 'icon': 'c01d'}",260,15.2,3.6,2024-03-16
12.3,248.2,6,2024-03-16:22,-3.9,79,692,20.7,317,,d,0.0,984,final,32,1006,0.0,317,12.3,2024-03-16 17:00:00,2024-03-16T22:00:00,1710626400,0.8,16,"{'description': 'Few clouds', 'code': 801, 'icon': 'c02d'}",250,12.3,9.8,2024-03-16
10.0,259.1,90,2024-03-16:23,-3.0,53,483,10.0,129,,d,0.0,984,final,40,1006,0.0,101,10.0,2024-03-16 18:00:00,2024-03-16T23:00:00,1710630000,1.7,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04d'}",280,14.0,10.3,2024-03-16
9.3,269.3,3,2024-03-17:00,-2.3,0,0,-1.1,0,,n,0.0,985,final,44,1007,0.0,0,9.3,2024-03-16 19:00:00,2024-03-17T00:00:00,1710633600,0.0,16,"{'description': 'Few clouds', 'code': 801, 'icon': 'c02n'}",290,11.2,4.59,2024-03-16
8.5,279.4,7,2024-03-17:01,-4.0,0,0,-12.2,0,,n,0.0,985,final,41,1008,0.0,0,8.5,2024-03-16 20:00:00,2024-03-17T01:00:00,1710637200,0.0,16,"{'description': 'Few clouds', 'code': 801, 'icon': 'c02n'}",290,11.6,4.09,2024-03-16
8.0,290.4,25,2024-03-17:02,-3.5,0,0,-23.0,0,,n,0.0,986,final,44,1008,0.0,0,8.0,2024-03-16 21:00:00,2024-03-17T02:00:00,1710640800,0.0,16,"{'description': 'Scattered clouds', 'code': 802, 'icon': 'c02n'}",290,10.6,5.09,2024-03-16
7.5,303.1,7,2024-03-17:03,-3.4,0,0,-32.9,0,,n,0.0,986,final,46,1008,0.0,0,7.5,2024-03-16 22:00:00,2024-03-17T03:00:00,1710644400,0.0,16,"{'description': 'Few clouds', 'code': 801, 'icon': 'c02n'}",300,9.7,7.2,2024-03-16
4.5,318.7,15,2024-03-17:04,-3.2,0,0,-41.4,0,,n,0.0,986,final,48,1009,0.0,0,7.0,2024-03-16 23:00:00,2024-03-17T04:00:00,1710648000,0.0,16,"{'description': 'Few clouds', 'code': 801, 'icon': 'c02n'}",240,9.6,3.6,2024-03-16
3.5,338.1,0,2024-03-17:05,-3.4,0,0,-47.2,0,,n,0.0,986,final,48,1008,0.0,0,6.8,2024-03-17 00:00:00,2024-03-17T05:00:00,1710651600,0.0,16,"{'description': 'Clear Sky', 'code': 800, 'icon': 'c01n'}",240,7.1,5.09,2024-03-17
2.9,0.5,13,2024-03-17:06,-6.3,0,0,-49.3,0,,n,0.0,986,final,40,1008,0.0,0,6.3,2024-03-17 01:00:00,2024-03-17T06:00:00,1710655200,0.0,16,"{'description': 'Few clouds', 'code': 801, 'icon': 'c02n'}",280,7.3,5.09,2024-03-17
1.5,22.8,15,2024-03-17:07,-5.5,0,0,-47.0,0,,n,0.0,986,final,45,1008,0.0,0,5.5,2024-03-17 02:00:00,2024-03-17T07:00:00,1710658800,0.0,16,"{'description': 'Few clouds', 'code': 801, 'icon': 'c02n'}",280,8.3,6.2,2024-03-17
1.9,42.0,7,2024-03-17:08,-5.0,0,0,-41.0,0,,n,0.0,987,final,49,1009,0.0,0,4.8,2024-03-17 03:00:00,2024-03-17T08:00:00,1710662400,0.0,16,"{'description': 'Few clouds', 'code': 801, 'icon': 'c02n'}",280,7.6,3.6,2024-03-17
-0.1,57.4,6,2024-03-17:09,-6.6,0,0,-32.5,0,,n,0.0,986,final,46,1009,0.0,0,3.9,2024-03-17 04:00:00,2024-03-17T09:00:00,1710666000,0.0,16,"{'description': 'Few clouds', 'code': 801, 'icon': 'c02n'}",300,7.9,5.09,2024-03-17
0.5,70.0,27,2024-03-17:10,-6.5,0,0,-22.4,0,,n,0.0,986,final,48,1009,0.0,0,3.4,2024-03-17 05:00:00,2024-03-17T10:00:00,1710669600,0.0,16,"{'description': 'Scattered clouds', 'code': 802, 'icon': 'c02n'}",270,7.4,3.1,2024-03-17
-1.4,80.9,43,2024-03-17:11,-7.0,0,0,-11.6,0,,n,0.0,987,final,49,1010,0.0,0,2.6,2024-03-17 06:00:00,2024-03-17T11:00:00,1710673200,0.0,16,"{'description': 'Broken clouds', 'code': 803, 'icon': 'c03n'}",290,8.0,4.59,2024-03-17
-0.9,91.0,13,2024-03-17:12,-7.4,1,0,-0.5,0,,n,0.0,987,final,49,1010,0.0,0,2.2,2024-03-17 07:00:00,2024-03-17T12:00:00,1710676800,0.0,16,"{'description': 'Few clouds', 'code': 801, 'icon': 'c02n'}",270,8.5,3.1,2024-03-17
-2.6,101.2,93,2024-03-17:13,-7.8,55,500,10.6,139,,d,0.0,987,final,47,1010,0.0,96,2.3,2024-03-17 08:00:00,2024-03-17T13:00:00,1710680400,1.5,16,"{'description': 'Overcast clouds', 'code': 804, 'icon': 'c04d'}",280,7.0,6.2,2024-03-17
